windowExceptionId,originalWindowId,originalDeliveryDay,replacementDeliveryDay,originalDeliveryDate,replacementWindowId,replacementDeliveryDate,Christmas or New Years,reason,canDonate,donationPartnerIds
b757f8f3-3c58-4fe5-a595-12c61a8de09e,ed93b5a0-230a-44e8-85ca-33f254d69321,1,2,12/26/2022,56297eaa-5194-465e-9639-65de9a847645,12/27/2022,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Tuesday, 1/3 instead of Monday, 1/2",FALSE,[]
d54b4c3d-80cc-46a1-91b2-df9ee2521233,04912364-e308-4c45-a364-32c19dfeaac9,1,2,12/26/2022,f41e538f-9a44-4b71-842e-140bf8058761,12/27/2022,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Tuesday, 1/3 instead of Monday, 1/2",FALSE,[]
c84ba52f-4359-47ac-9ab3-b252b344c592,79b40776-6675-4f2e-9a64-566ef8f7bf97,1,2,12/26/2022,afffb086-2edc-487f-a5dc-72e24a5421dd,12/27/2022,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Tuesday, 1/3 instead of Monday, 1/2",FALSE,[]
f71f274f-b79b-44d4-9c21-d47013abf5d4,db60a51f-ffab-400a-a6cc-d9a83899b505,1,2,12/26/2022,abcd3512-2343-40c5-a9e1-bc99b9248d37,12/27/2022,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Tuesday, 1/3 instead of Monday, 1/2",FALSE,[]
f9034b2e-eff6-45bd-93bd-61698b547749,53496958-8691-40df-87a2-f81a7f35c4df,1,2,12/26/2022,99a509f0-f9c3-4ded-a0be-5ca10156a4a8,12/27/2022,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Tuesday, 1/3 instead of Monday, 1/2",FALSE,[]
cd4a3622-1217-4d18-987d-6bce6717a0c4,c1810aa2-50e6-4c9a-93d7-74a455464769,1,2,12/26/2022,f3cbd292-3050-43a4-be31-7ee06824f664,12/27/2022,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Tuesday, 1/3 instead of Monday, 1/2",FALSE,[]
d3e9fc6c-38b2-4326-b874-194e8b3b5126,a62f84a7-d27e-4a2f-95d0-35d474fa5860,1,2,12/26/2022,b8bd91fc-ae6c-4a0a-acdd-5d85d7e41dc1,12/27/2022,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Tuesday, 1/3 instead of Monday, 1/2",FALSE,[]
4c898400-846c-48e7-9b2c-6307cd02c892,7b3b57e1-0eaa-4957-927d-5827e121d81d,1,2,12/26/2022,cfc152dc-2726-4ce3-b17e-46c33a739d20,12/27/2022,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Tuesday, 1/3 instead of Monday, 1/2",FALSE,[]
dc2333b9-dadb-46ed-86ea-82b0f056b98e,4ad11863-b276-4326-8a2b-cbb1bd583bb3,1,2,12/26/2022,92dd3d8c-518e-4951-88e8-2e4cca36f2f0,12/27/2022,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Tuesday, 1/3 instead of Monday, 1/2",FALSE,[]
30518398-a75a-4594-8030-ac5d4cb4f5f5,e05a3bbd-2e2f-426c-9d27-f3a724dc8596,1,2,12/26/2022,59339e34-6abf-4741-9ec2-fcc9f9b3b09f,12/27/2022,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Tuesday, 1/3 instead of Monday, 1/2",FALSE,[]
